geocode-glib-2 3.26.4-3
geocode-glib-common 3.26.4-3
gettext 0.21.1-5
ghostscript 10.01.1-1
giflib 5.2.1-2
gimp 2.10.34-1
git 2.40.0-1
gjs 2:1.74.2-1
glew 2.2.0-6
glib2 2.76.1-1
glibc 2.37-2
glibmm 2.66.6-1
glib-networking 1:2.76.0-1
glslang 12.1.0-1
glu 9.0.2-3
gmime3 3.2.13-1
gmp 6.2.1-2
gnome-autoar 0.4.4-1
gnome-backgrounds 43.1-1
gnome-bluetooth-3.0 42.5-1
gnome-boxes 43.4-1
gnome-browser-connector 42.1-1
gnome-calculator 43.0.1-1
gnome-calendar 43.1-2
gnome-characters 43.1-1
gnome-chess 43.1-1
gnome-clocks 43.0-1
gnome-color-manager 3.36.0+r42+g90481514-1
gnome-contacts 43.1-1
gnome-control-center 43.5-1
gnome-desktop 1:43.2-1
gnome-desktop-4 1:43.2-1
gnome-desktop-common 1:43.2-1
gnome-disk-utility 44.0-1
gnome-firmware 43.0-1
gnome-font-viewer 43.0-1
gnome-keyring 1:42.1-2
gnome-layout-switcher 0.8.34-1
gnome-logs 43.0-1
gnome-menus 3.36.0-2
gnome-mines 40.1-1
gnome-online-accounts 3.46.0-1
gnome-session 43.0-1
gnome-settings-daemon 43.0-2
gnome-shell-extension-appindicator 53-1
gnome-shell-extension-arcmenu 44.1-1
gnome-shell-extension-custom-accent-colors 5-1
gnome-shell-extension-dash-to-dock 80-1
gnome-shell-extension-dash-to-panel 56-1
gnome-shell-extension-gnome-ui-tune 1.7.3-1
gnome-shell-extension-gsconnect 54+17+g47cd99ab-1
gnome-shell-extension-gtk4-desktop-icons-ng 1:35-1
gnome-shell-extension-legacy-theme-auto-switcher r10.c671e3c-1
gnome-shell-extension-material-shell 44-1
gnome-shell-extensions 43.1-1
gnome-shell-extension-x11gestures 16-1
gnome-shell-maia 43.4-2
gnome-system-monitor 42.0-1
gnome-terminal 3.46.8-1
gnome-themes-extra 3.28+r6+g45b1d457-1
gnome-tour 43.0-1
gnome-tweaks 42beta+r14+g2d9d76c-2
gnome-user-docs 43.0-1
gnome-user-share 43.0-1
gnome-video-effects 0.5.0+4+g9554041-2
gnome-weather 43.0-1
gnuchess 6.2.9-3
gnupg 2.2.41-1
gnustep-base 1.29.0-1
gnutls 3.8.0-1
gobject-introspection-runtime 1.76.1-1
gom 0.4-5
gparted 1.5.0-1
gperftools 2.10-1
gpgme 1.19.0-3
gpm 1.20.7.r38.ge82d1a6-4
gptfdisk 1.0.9-2
gradience 0.4.1-1
grantlee 5.3.1-1
graphene 1.10.8-1
graphite 1:1.3.14-3
graphviz 8.0.1-1
grep 3.10-1
grilo 0.3.15-2
grilo-plugins 1:0.3.15-3
groff 1.22.4-10
grub 2.06.r456.g65bc45963-6
grub-btrfs 4.12-2
grub-theme-manjaro 20.2-15
gsettings-desktop-schemas 44.0-1
gsfonts 20200910-3
gsm 1.0.22-1
gsound 1.0.3-2
gspell 1.12.0-2
gssdp 1.6.2-1
gssproxy 0.9.1-2
gst-editing-services 1.22.1-2
gst-libav 1.22.1-2
gst-plugin-gtk 1.22.1-2
gst-plugins-bad 1.22.1-2
gst-plugins-bad-libs 1.22.1-2
gst-plugins-base 1.22.1-2
gst-plugins-base-libs 1.22.1-2
gst-plugins-good 1.22.1-2
gst-plugins-ugly 1.22.1-2
gst-python 1.22.1-2
gstreamer 1.22.1-2
gthumb 3.12.2-5
gtk2 2.24.33-2
gtk3 1:3.24.37-1
gtk4 1:4.10.1-2
gtkhash 1.5-2
gtkhash-thunar 1.5-2
gtkmm3 3.24.7-1
gtksourceview3 1:3.24.11+r28+g73e57b57-1
gtksourceview4 4.8.4-1
gtksourceview5 5.8.0-1
gtksourceview-pkgbuild 5-1
gtkspell 2.0.16-8
gtk-update-icon-cache 1:4.10.1-2
gts 0.7.6.121130-2
gufw 22.04-1
gupnp 1:1.6.3-1
gupnp-av 0.14.1-2
gupnp-dlna 0.12.0-2
gupnp-igd 1.2.0-3
gutenprint 5.3.4-2
gvfs 1.50.4-1
gvfs-afc 1.50.4-1
gvfs-goa 1.50.4-1
gvfs-google 1.50.4-1
gvfs-gphoto2 1.50.4-1
gvfs-mtp 1.50.4-1
gvfs-nfs 1.50.4-1
gvfs-smb 1.50.4-1
gwenview 22.12.3-1
gzip 1.12-2
harfbuzz 7.1.0-1
harfbuzz-icu 7.1.0-1
haveged 1.9.18-1
hdparm 9.65-1
hexchat 2.16.1-3
hicolor-icon-theme 0.17-3
hidapi 0.13.1-2
highlight 4.4-2
highway 1.0.4-1
htop 3.2.2-1
http-parser 2.9.4-1
hunspell 1.7.2-1
hwdata 0.369-1
hwinfo 22.2-2
hwloc 2.9.0-1
hyphen 2.8.8-5
iagno 3.38.1+r57+gd147e1a-1
iana-etc 20230306-1
ibus 1.5.28-3
icu 72.1-2
ijs 0.35-5
illyria-wallpaper 1.4-1
imagemagick 7.1.1.5-1
imath 3.1.7-1
imlib2 1.11.0-1
inetutils 2.4-1
iniparser 4.1-4
intel-ucode 20230214-1
inxi 3.3.26.1-1
iproute2 6.2.0-2
iptables 1:1.8.9-1
iputils 20221126-1
iso-codes 4.13.0-1
iw 5.19-1
jack2 1.9.22-1
jansson 2.14-2
jasper 4.0.0-1
jbig2dec 0.19-1
jfsutils 1.1.15-8
js102 102.9.0-1
json-c 0.16-1
json-glib 1.6.6-2
kaccounts-integration 22.12.3-1
kaccounts-providers 22.12.3-1
kactivities 5.104.0-1
kactivities-stats 5.104.0-1
kactivitymanagerd 5.27.4-1
kamera 22.12.3-1
karchive 5.104.0-1
kate 22.12.3-1
kauth 5.104.0-1
kbd 2.5.1-1
kbookmarks 5.104.0-1
kcalc 22.12.3-1
kcmutils 5.104.0-1
kcodecs 5.104.0-1
kcolorpicker 0.2.0-1
kcompletion 5.104.0-1
kconfig 5.104.0-1
kconfigwidgets 5.104.0-1
kcontacts 1:5.104.0-1
kcoreaddons 5.104.0-1
kcrash 5.104.0-1
kdbusaddons 5.104.0-1
kdeclarative 5.104.0-1
kde-cli-tools 5.27.4-1
kdeconnect 22.12.3-1
kdecoration 5.27.4-1
kded 5.104.0-1
kdegraphics-mobipocket 22.12.3-1
kdegraphics-thumbnailers 22.12.3-1
kde-gtk-config 5.27.4-1
kdelibs4support 5.104.0-1
kdenetwork-filesharing 22.12.3-1
kdeplasma-addons 5.27.4-1
kdesu 5.104.0-1
kdnssd 5.104.0-1
kdoctools 5.104.0-1
kdsoap 2.1.1-1
kdsoap-ws-discovery-client git20200927-2
keditbookmarks 22.12.3-1
kemoticons 5.104.0-1
keyutils 1.6.3-1
kfilemetadata 5.104.0-1
kfind 22.12.3-1
kgamma5 5.27.4-1
kglobalaccel 5.104.0-1
kguiaddons 5.104.0-1
khelpcenter 22.12.3-1
kholidays 1:5.104.0-1
khotkeys 5.27.4-1
khtml 5.104.0-1
ki18n 5.104.0-1
kiconthemes 5.104.0-2
kidletime 5.104.0-1
kimageannotator 0.6.1-1
kimageformats 5.104.0-1
kinfocenter 5.27.4-1
kinit 5.104.0-1
kio 5.104.0-1
kio-extras 22.12.3-1
kio-fuse 5.0.1-1
kirigami2 5.104.0-1
kitemmodels 5.104.0-1
kitemviews 5.104.0-1
kjobwidgets 5.104.0-1
kjs 5.104.0-1
kmenuedit 5.27.4-1
kmod 30-3
knewstuff 5.104.0-1
knotifications 5.104.0-1
knotifyconfig 5.104.0-1
konsole 22.12.3-1
kpackage 5.104.0-1
kparts 5.104.0-1
kpeople 5.104.0-1
kpeoplevcard 0.1+r38.32d50a9-1
kpipewire 5.27.4-1
kpmcore 22.12.3-1
kpty 5.104.0-1
kquickcharts 5.104.0-1
krb5 1.20.1-1
krunner 5.104.0-1
ksanecore 22.12.3-1
kscreen 5.27.4-1
kscreenlocker 5.27.4-1
kservice 5.104.0-1
ksshaskpass 5.27.4-1
ksysguard 5.22.0-1
ksystemlog 22.12.3-1
ksystemstats 5.27.4-1
ktexteditor 5.104.0-1
ktextwidgets 5.104.0-1
kunitconversion 5.104.0-1
kuserfeedback 1.2.0-1
kvantum 1.0.9-1
kvantum-manjaro 0.13.5+5+g0179d45-1
kvantum-theme-matcha 20190810-1
kwallet 5.104.0-1
kwalletmanager 22.12.3-1
kwallet-pam 5.27.4-1
kwayland 5.104.0-1
kwayland-integration 5.27.4-1
kwidgetsaddons 5.104.0-1
kwin 5.27.4-1
kwindowsystem 5.104.0-1
kwrited 5.27.4-1
kxmlgui 5.104.0-1
lame 3.100-4
lapack 3.11.0-2
layer-shell-qt 5.27.4-1
lcms2 2.15-1
ldb 2:2.7.2-1
ldns 1.8.3-2
lensfun 1:0.3.3-1
less 1:608-2
lib32-alsa-lib 1.2.8-1
lib32-brotli 1.0.9-5
lib32-bzip2 1.0.8-3
lib32-curl 8.0.1-1
lib32-dbus 1.14.6-2
lib32-e2fsprogs 1.47.0-1
lib32-expat 2.5.0-2
lib32-flac 1.4.2-1
lib32-freeglut 3.4.0-1
lib32-gcc-libs 12.2.1-2
lib32-glew 2.2.0-4
lib32-glibc 2.37-2
lib32-glu 9.0.2-3
lib32-icu 72.1-2
lib32-keyutils 1.6.3-1
lib32-krb5 1.20.1-1
lib32-libasyncns 1:0.8+r3+g68cd5af-2
lib32-libcanberra 1:0.30+r2+gc0620e4-2
lib32-libcap 2.68-1
lib32-libdrm 2.4.115-1
lib32-libelf 0.189-1
lib32-libffi 3.4.4-1
lib32-libgcrypt 1.10.1-2
lib32-libglvnd 1.6.0-1
lib32-libgpg-error 1.46-1
lib32-libice 1.1.1-1
lib32-libidn2 2.3.4-2
lib32-libldap 2.6.4-1
lib32-libltdl 2.4.7-3
lib32-libogg 1.3.5-1
lib32-libpciaccess 0.17-1
lib32-libpsl 0.21.2-1
lib32-libpulse 16.1-6
lib32-libsm 1.2.4-1
lib32-libsndfile 1.2.0-1
lib32-libssh2 1.10.0-2
lib32-libtirpc 1.3.3-2
lib32-libunistring 1.1-1
lib32-libunwind 1.6.2-2
lib32-libva 2.17.0-1
lib32-libva-intel-driver 2.4.1-1
lib32-libva-mesa-driver 23.0.2-2
lib32-libva-vdpau-driver 0.7.4-7
lib32-libvdpau 1.5-1
lib32-libvorbis 1.3.7-1
lib32-libx11 1.8.4-1
lib32-libxau 1.0.11-1
lib32-libxcb 1.15-2
lib32-libxcrypt 4.4.33-1
lib32-libxdamage 1.1.6-1
lib32-libxdmcp 1.1.4-1
lib32-libxext 1.3.5-1
lib32-libxfixes 6.0.0-2
lib32-libxi 1.8-2
lib32-libxml2 2.10.3-2
lib32-libxmu 1.1.4-1
lib32-libxrandr 1.5.3-1
lib32-libxrender 0.9.11-1
lib32-libxshmfence 1.3.2-1
lib32-libxt 1.2.1-1
lib32-libxtst 1.2.4-1
lib32-libxxf86vm 1.1.5-1
lib32-llvm-libs 15.0.7-1
lib32-lm_sensors 1:3.6.0.r41.g31d1f125-2
lib32-mesa 23.0.2-2
lib32-mesa-demos 8.5.0-1
lib32-ncurses 6.4-1
lib32-openssl 1:3.0.8-1
lib32-opus 1.3.1-2
lib32-pam 1.5.2-1
lib32-systemd 252.9-1
lib32-tdb 1.4.8-1
lib32-util-linux 2.38.1-1
lib32-vulkan-icd-loader 1.3.245-1
lib32-wayland 1.21.0-1
lib32-xz 5.4.2-1
lib32-zlib 1.2.13-2
lib32-zstd 1.5.4-1
libaccounts-glib 1.26-1
libaccounts-qt 1.16-3
libadwaita 1:1.3.1-1
libaio 0.3.113-2
libappindicator-gtk3 12.10.0.r298-1
libarchive 3.6.2-2
libass 0.17.1-1
libassuan 2.5.5-2
libasyncns 1:0.8+r3+g68cd5af-2
libatasmart 0.19-5
libavc1394 0.5.4-5
libavif 0.11.1-1
libavtp 0.2.0-2
libayatana-appindicator 0.5.92-1
libayatana-indicator 0.9.3-1
libb2 0.98.1-2
libb64 1.2.1-4
libblockdev 2.28-1
libbluray 1.3.4-1
libbpf 1.1.0-1
libbs2b 3.1.0-8
libbsd 0.11.7-1
libburn 1.5.4-1
libbytesize 2.7-1
libcaca 0.99.beta20-1
libcacard 2.7.0-2
libcamera 0.0.4-3
libcamera-ipa 0.0.4-3
libcanberra 1:0.30+r2+gc0620e4-3
libcap 2.68-1
libcap-ng 0.8.3-1
libcbor 0.10.2-1
libcddb 1.3.2-7
libcdio 2.1.0-3
libcdio-paranoia 10.2+2.0.1-2
libcheese 43.0-1
libcloudproviders 0.3.1+r8+g3a229ee-1
libcolord 1.4.6-1
libcue 2.2.1-3
libcups 1:2.4.2-6
libdaemon 0.14-5
libdatrie 0.2.13-2
libdbusmenu-glib 16.04.0-5
libdbusmenu-gtk3 16.04.0-5
libdbusmenu-qt5 0.9.3+16.04.20160218-6
libdc1394 2.2.6-2
libdca 0.0.7-1
libde265 1.0.11-2
libdecor 0.1.1-2
libdeflate 1.18-1
libdiscid 0.6.4-2
libdmapsharing 2.9.41-2
libdmtx 0.7.7-1
libdrm 2.4.115-1
libdv 1.0.0-10
libdvbpsi 1:1.3.3-2
libdvdcss 1.4.3-1
libdvdnav 6.1.1-1
libdvdread 6.1.3-1
